EstacaoCodigo;NivelConsistencia;Data;Hora;MediaDiaria;MetodoObtencaoVazoes;Maxima;Minima;Media;DiaMaxima;DiaMinima;MaximaStatus;MinimaStatus;MediaStatus;MediaAnual;MediaAnualStatus;Vazao01;Vazao02;Vazao03;Vazao04;Vazao05;Vazao06;Vazao07;Vazao08;Vazao09;Vazao10;Vazao11;Vazao12;Vazao13;Vazao14;Vazao15;Vazao16;Vazao17;Vazao18;Vazao19;Vazao20;Vazao21;Vazao22;Vazao23;Vazao24;Vazao25;Vazao26;Vazao27;Vazao28;Vazao29;Vazao30;Vazao31;Vazao01Status;Vazao02Status;Vazao03Status;Vazao04Status;Vazao05Status;Vazao06Status;Vazao07Status;Vazao08Status;Vazao09Status;Vazao10Status;Vazao11Status;Vazao12Status;Vazao13Status;Vazao14Status;Vazao15Status;Vazao16Status;Vazao17Status;Vazao18Status;Vazao19Status;Vazao20Status;Vazao21Status;Vazao22Status;Vazao23Status;Vazao24Status;Vazao25Status;Vazao26Status;Vazao27Status;Vazao28Status;Vazao29Status;Vazao30Status;Vazao31Status
34060000;2;01/03/2003;;1;1;456,843;210,912;281,555;25;6;1;1;1;;0;279,314;253,123;238,673;221,144;217,709;210,912;210,912;302,672;330,283;294,793;269,829;254,956;240,459;228,084;238,673;249,475;306,791;366,589;298,721;354,347;340,241;322,388;287,008;326,328;456,843;344,252;298,721;279,314;249,475;229,834;226,34;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
34060000;2;01/04/2003;;1;1;318,465;172,158;216,228;11;28;1;1;1;;0;249,475;260,489;253,123;235,12;224,602;214,299;214,299;207,549;212,602;245,851;318,465;275,503;245,851;221,144;214,299;214,299;236,894;214,299;205,877;214,299;202,551;194,34;186,281;181,518;178,373;175,253;173,702;172,158;172,158;172,158;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
34060000;2;01/05/2003;;1;1;200,896;157,048;176,081;7;21;1;1;1;;0;172,158;170,619;169,086;181,518;189,486;197,606;200,896;199,248;187,88;184,687;184,687;184,687;181,518;179,943;179,943;178,373;176,81;167,56;161,516;160,021;157,048;157,048;157,048;157,048;157,048;157,048;157,048;163,018;194,34;194,34;199,248;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
34060000;2;01/06/2003;;1;1;197,606;145,407;156,392;1;29;1;1;1;;0;197,606;184,687;176,81;169,086;163,018;163,018;160,021;158,531;157,048;157,048;154,101;154,101;154,101;154,101;152,636;151,178;151,178;151,178;151,178;151,178;149,726;149,726;149,726;148,28;148,28;148,28;148,28;146,84;145,407;145,407;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
34060000;2;01/07/2003;;1;1;145,407;134,166;140,112;1;31;1;1;1;;0;145,407;145,407;143,98;142,559;142,559;142,559;142,559;142,559;142,559;142,559;141,144;141,144;141,144;141,144;141,144;141,144;139,736;139,736;139,736;139,736;138,334;138,334;138,334;136,938;136,938;136,938;136,938;136,938;135,549;135,549;134,166;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
34060000;2;01/08/2003;;1;1;134,166;128,696;131,027;1;16;1;1;1;;0;134,166;134,166;134,166;132,789;132,789;132,789;132,789;132,789;132,789;131,418;131,418;131,418;131,418;131,418;131,418;128,696;128,696;128,696;131,418;131,418;131,418;131,418;128,696;128,696;128,696;128,696;130,054;128,696;128,696;130,054;130,054;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
34060000;2;01/09/2003;;1;1;142,559;120,683;126,557;3;21;1;1;1;;0;132,789;141,144;142,559;139,736;135,549;131,418;130,054;128,696;127,345;127,345;126;126;126;124,661;124,661;124,661;123,328;123,328;123,328;123,328;120,683;120,683;120,683;120,683;120,683;120,683;120,683;122,002;122,002;126;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
34060000;2;01/10/2003;;1;1;163,018;122,002;133,059;27;12;1;1;1;;0;152,636;139,736;139,736;139,736;134,166;132,789;128,696;126;126;124,661;123,328;122,002;122,002;128,696;128,696;131,418;135,549;134,166;130,054;128,696;126;126;124,661;128,696;131,418;131,418;163,018;151,178;142,559;136,938;134,166;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
34060000;2;01/11/2003;;1;1;269,829;134,166;178,12;7;1;1;1;2;;0;134,166;167,56;169,086;179,943;187,88;184,687;269,829;242,25;214,299;195,97;191,098;187,88;178,373;172,158;163,018;154,101;157,048;160,021;158,531;160,021;166,04;167,56;166,04;169,086;170,619;169,086;175,253;175,253;179,943;176,81;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;;
34060000;2;01/12/2003;;1;1;245,851;152,636;177,589;30;15;1;1;2;;0;170,619;154,101;157,048;157,048;167,56;175,253;186,281;172,158;172,158;175,253;170,619;178,373;170,619;158,531;152,636;152,636;157,048;163,018;175,253;172,158;207,549;172,158;164,526;172,158;194,34;184,687;191,098;194,34;194,34;245,851;245,851;2;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
34060000;2;01/01/2004;;1;1;719,681;163,018;325,946;31;10;1;1;1;;0;216,001;194,34;184,687;197,606;222,87;205,877;194,34;184,687;169,086;163,018;166,04;186,281;296,754;275,503;294,793;338,242;310,666;370,7;368,642;342,245;391,484;348,278;362,492;342,245;410,51;464,747;475,391;573,581;633,758;499,773;719,681;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
34060000;2;01/02/2004;;1;1;609,333;294,793;417,003;11;17;1;1;1;;0;564,81;524,756;553,218;488,863;538,894;459,47;488,863;408,381;383,125;499,773;609,333;483,452;402,017;358,412;314,557;304,859;294,793;326,328;332,267;330,283;368,642;362,492;374,826;383,125;430,975;430,975;370,7;336,246;368,642;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;
34060000;2;01/03/2004;;1;1;769,738;224,602;387,222;20;13;1;1;1;;0;381,044;354,347;346,263;443,816;387,297;370,7;326,328;283,149;266,076;242,25;231,59;226,34;224,602;228,084;346,263;348,278;310,666;404,134;664,955;769,738;671,282;550,338;425,891;370,7;475,391;524,756;459,47;406,256;358,412;316,509;288,945;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
34060000;2;01/04/2004;;1;1;302,672;197,606;233,74;15;26;1;1;1;;0;277,406;254,956;245,851;238,673;231,59;226,34;222,87;221,144;221,144;221,144;221,144;217,709;221,144;238,673;302,672;287,008;287,008;275,503;245,851;224,602;217,709;210,912;207,549;200,896;200,896;197,606;200,896;217,709;235,12;240,459;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
34060000;2;01/05/2004;;1;1;242,25;181,518;197,356;1;30;1;2;2;;0;242,25;228,084;214,299;204,211;207,549;205,877;204,211;200,896;200,896;199,248;197,606;199,248;197,606;194,34;194,34;194,34;194,34;194,34;194,34;194,34;194,34;192,716;189,486;187,88;187,88;186,281;184,687;184,687;184,687;181,518;181,518;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
34060000;2;01/06/2004;;1;1;181,518;160,021;167,174;1;27;2;1;2;;0;181,518;181,518;181,518;179,943;178,373;176,81;176,81;172,158;169,086;167,56;166,04;166,04;166,04;164,526;163,018;163,018;163,018;163,018;163,018;163,018;161,516;161,516;161,516;161,516;161,516;161,516;160,021;160,021;160,021;160,021;;2;2;2;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
34060000;2;01/07/2004;;1;1;158,531;148,28;153,784;1;29;1;1;1;;0;158,531;158,531;157,048;157,048;157,048;155,571;155,571;155,571;155,571;157,048;155,571;157,048;157,048;157,048;155,571;154,101;154,101;154,101;152,636;152,636;152,636;151,178;151,178;151,178;149,726;149,726;149,726;149,726;148,28;148,28;148,28;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
34060000;2;01/08/2004;;1;1;148,28;138,334;142,574;1;30;1;1;1;;0;148,28;148,28;148,28;148,28;146,84;145,407;145,407;145,407;143,98;143,98;143,98;142,559;142,559;142,559;142,559;142,559;142,559;141,144;141,144;139,736;139,736;139,736;139,736;139,736;139,736;139,736;139,736;139,736;139,736;138,334;138,334;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
34060000;2;01/09/2004;;1;1;148,28;128,696;134,816;3;27;1;1;1;;0;142,559;145,407;148,28;145,407;142,559;142,559;139,736;136,938;136,938;136,938;135,549;135,549;134,166;134,166;134,166;132,789;131,418;131,418;131,418;131,418;130,054;130,054;130,054;130,054;130,054;130,054;128,696;128,696;128,696;128,696;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
34060000;2;01/10/2004;;1;1;253,123;128,696;155,189;29;1;1;1;1;;0;128,696;128,696;130,054;134,166;131,418;135,549;139,736;157,048;166,04;163,018;163,018;163,018;157,048;151,178;143,98;139,736;136,938;135,549;134,166;134,166;135,549;143,98;142,559;145,407;151,178;170,619;160,021;231,59;253,123;210,912;192,716;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
34060000;2;01/11/2004;;1;1;249,475;135,549;159,538;30;13;1;1;1;;0;175,253;170,619;161,516;155,571;149,726;145,407;142,559;141,144;138,334;138,334;136,938;138,334;135,549;136,938;136,938;139,736;141,144;141,144;139,736;136,938;139,736;142,559;142,559;194,34;217,709;199,248;191,098;184,687;222,87;249,475;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
34060000;2;01/12/2004;;1;1;310,666;157,048;205,205;2;11;1;1;2;;0;249,475;310,666;275,503;283,149;228,084;200,896;181,518;166,04;163,018;160,021;157,048;157,048;166,04;169,086;172,158;187,88;245,851;216,001;202,551;200,896;200,896;191,098;192,716;194,34;194,34;197,606;197,606;197,606;217,709;240,459;244,048;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
34060000;2;01/01/2005;;1;1;404,134;175,253;265,036;17;12;1;1;1;;0;224,602;253,123;228,084;322,388;298,721;260,489;224,602;200,896;194,34;184,687;176,81;175,253;175,253;235,12;300,694;383,125;404,134;381,044;326,328;302,672;338,242;269,829;267,949;269,829;264,208;245,851;231,59;318,465;264,208;240,459;253,123;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
34060000;2;01/02/2005;;1;1;480,758;194,34;322,056;19;10;1;1;1;;0;387,297;314,557;320,424;294,793;292,838;283,149;245,851;219,423;204,211;194,34;200,896;217,709;269,829;436,089;425,891;438,658;451,61;459,47;480,758;421,209;368,642;330,283;330,283;342,245;314,557;271,714;256,794;244,048;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;;
34060000;2;01/03/2005;;1;1;839,057;247,66;423,741;10;1;1;1;2;;0;247,66;264,208;306,791;287,008;292,838;352,32;370,7;370,7;553,218;839,057;776,537;524,756;399,902;378,968;510,803;456,843;441,233;408,381;350,297;354,347;366,589;441,233;510,803;516,362;478,071;449,004;378,968;344,252;330,283;412,642;421,209;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
34060000;2;01/04/2005;;1;1;513,578;204,211;278,846;2;24;1;1;1;;0;488,863;513,578;510,803;454,222;408,381;358,412;310,666;287,008;264,208;253,123;242,25;235,12;229,834;224,602;221,144;217,709;216,001;214,299;210,912;209,228;207,549;207,549;205,877;204,211;204,211;204,211;212,602;231,59;302,672;314,557;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
34060000;2;01/05/2005;;1;1;391,484;191,098;235,283;3;22;1;1;1;;0;312,609;318,465;391,484;368,642;370,7;310,666;256,794;238,673;228,084;219,423;214,299;207,549;207,549;202,551;200,896;197,606;197,606;195,97;194,34;194,34;192,716;191,098;191,098;191,098;194,34;200,896;214,299;217,709;231,59;228,084;212,602;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
34060000;2;01/06/2005;;1;1;197,606;164,526;174,439;1;29;1;1;1;;0;197,606;194,34;191,098;187,88;186,281;184,687;183,099;181,518;179,943;178,373;176,81;175,253;175,253;172,158;172,158;170,619;169,086;167,56;166,04;166,04;166,04;166,04;166,04;166,04;166,04;166,04;166,04;166,04;164,526;164,526;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
34060000;2;01/07/2005;;1;1;164,526;152,636;159,124;1;30;1;1;1;;0;164,526;164,526;164,526;163,018;163,018;163,018;163,018;161,516;161,516;161,516;161,516;160,021;161,516;160,021;160,021;158,531;158,531;158,531;158,531;158,531;157,048;157,048;157,048;157,048;155,571;155,571;154,101;154,101;154,101;152,636;152,636;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
34060000;2;01/08/2005;;1;1;152,636;139,736;147,185;1;31;1;1;1;;0;152,636;151,178;151,178;151,178;151,178;151,178;151,178;151,178;151,178;149,726;149,726;149,726;148,28;148,28;148,28;148,28;146,84;146,84;146,84;145,407;145,407;145,407;145,407;143,98;142,559;142,559;142,559;142,559;141,144;141,144;139,736;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
34060000;2;01/09/2005;;1;1;160,021;131,418;138,097;27;19;1;1;1;;0;139,736;139,736;139,736;138,334;138,334;136,938;136,938;136,938;136,938;135,549;135,549;134,166;134,166;134,166;132,789;132,789;132,789;132,789;131,418;131,418;131,418;131,418;131,418;131,418;139,736;145,407;160,021;155,571;154,101;151,178;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
34060000;2;01/10/2005;;1;1;148,28;127,345;133,142;1;29;1;1;1;;0;148,28;145,407;142,559;139,736;139,736;136,938;134,166;134,166;131,418;131,418;130,054;131,418;132,789;134,166;134,166;134,166;132,789;131,418;131,418;130,054;130,054;130,054;128,696;128,696;128,696;128,696;128,696;128,696;127,345;127,345;134,166;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
34060000;2;01/11/2005;;1;1;238,673;134,166;165,756;18;10;1;1;1;;0;136,938;136,938;141,144;146,84;161,516;154,101;143,98;142,559;136,938;134,166;134,166;138,334;142,559;160,021;175,253;210,912;214,299;238,673;224,602;187,88;175,253;164,526;160,021;157,048;163,018;163,018;169,086;183,099;191,098;184,687;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
34060000;2;01/12/2005;;1;1;310,666;164,526;212,815;16;5;1;1;1;;0;187,88;187,88;175,253;166,04;164,526;176,81;194,34;235,12;244,048;231,59;238,673;242,25;260,489;249,475;302,672;310,666;290,889;279,314;235,12;210,912;195,97;187,88;181,518;178,373;175,253;169,086;164,526;169,086;181,518;202,551;207,549;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
34060000;2;01/01/2006;;1;1;236,894;145,407;177,103;1;31;1;1;1;;0;236,894;219,423;194,34;191,098;189,486;179,943;172,158;172,158;175,253;189,486;209,228;222,87;217,709;207,549;184,687;175,253;169,086;161,516;158,531;155,571;154,101;169,086;172,158;160,021;155,571;154,101;154,101;148,28;148,28;146,84;145,407;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
34060000;2;01/02/2006;;1;1;306,791;163,018;240;26;1;1;1;1;;0;163,018;169,086;197,606;238,673;264,208;256,794;260,489;285,076;267,949;238,673;224,602;221,144;285,076;253,123;271,714;231,59;221,144;224,602;228,084;221,144;242,25;214,299;212,602;238,673;214,299;306,791;306,791;260,489;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;;
34060000;2;01/03/2006;;1;1;428,429;207,549;272,102;16;8;1;1;1;;0;233,352;254,956;262,346;294,793;253,123;226,34;214,299;207,549;219,423;229,834;244,048;281,229;273,606;298,721;374,826;428,429;393,583;320,424;288,945;312,609;326,328;316,509;262,346;249,475;224,602;216,001;210,912;207,549;236,894;283,149;288,945;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
34060000;2;01/04/2006;;1;1;456,843;260,489;371,004;3;30;1;1;1;;0;310,666;360,45;456,843;358,412;374,826;438,658;387,297;368,642;395,686;395,686;387,297;336,246;298,721;304,859;348,278;362,492;412,642;438,658;425,891;408,381;408,381;428,429;419,062;421,209;423,36;346,263;306,791;283,149;262,346;260,489;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
34060000;2;01/05/2006;;1;1;256,794;184,687;217,267;10;31;1;1;1;;0;251,296;242,25;235,12;228,084;224,602;222,87;221,144;217,709;214,299;256,794;238,673;235,12;238,673;231,59;229,834;231,59;244,048;228,084;214,299;204,211;200,896;197,606;194,34;192,716;197,606;194,34;192,716;191,098;191,098;187,88;184,687;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
34060000;2;01/06/2006;;1;1;184,687;163,018;170;1;28;1;1;1;;0;184,687;183,099;181,518;179,943;176,81;173,702;173,702;172,158;172,158;172,158;172,158;170,619;169,086;169,086;169,086;167,56;167,56;167,56;166,04;166,04;166,04;166,04;166,04;164,526;164,526;164,526;164,526;163,018;163,018;163,018;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
34060000;2;01/07/2006;;1;1;161,516;152,636;157,154;1;30;1;1;1;;0;161,516;161,516;160,021;160,021;160,021;160,021;160,021;160,021;160,021;158,531;158,531;158,531;158,531;158,531;157,048;157,048;157,048;157,048;155,571;155,571;155,571;155,571;155,571;154,101;154,101;154,101;154,101;154,101;154,101;152,636;152,636;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
34060000;2;01/08/2006;;1;1;154,101;138,334;145,442;12;30;1;1;1;;0;152,636;152,636;151,178;151,178;151,178;151,178;149,726;149,726;148,28;148,28;148,28;154,101;146,84;145,407;145,407;145,407;143,98;143,98;143,98;142,559;142,559;142,559;141,144;141,144;139,736;139,736;139,736;139,736;139,736;138,334;138,334;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
34060000;2;01/09/2006;;1;1;194,34;130,054;143,586;24;21;1;1;1;;0;138,334;136,938;136,938;136,938;136,938;135,549;135,549;135,549;134,166;134,166;134,166;134,166;134,166;132,789;132,789;132,789;131,418;131,418;131,418;131,418;130,054;154,101;179,943;194,34;184,687;169,086;160,021;148,28;151,178;148,28;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
34060000;2;01/10/2006;;1;1;229,834;130,054;159,741;25;15;1;1;1;;0;138,334;139,736;139,736;138,334;138,334;136,938;136,938;136,938;135,549;134,166;132,789;131,418;131,418;131,418;130,054;145,407;152,636;160,021;169,086;172,158;179,943;184,687;184,687;207,549;229,834;214,299;191,098;175,253;170,619;178,373;204,211;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
34060000;2;01/11/2006;;1;1;366,589;160,021;211,09;15;29;1;1;1;;0;222,87;287,008;273,606;233,352;214,299;192,716;178,373;172,158;172,158;181,518;224,602;238,673;260,489;235,12;366,589;281,229;253,123;221,144;197,606;187,88;179,943;172,158;179,943;187,88;184,687;178,373;172,158;163,018;160,021;160,021;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
34060000;2;01/12/2006;;1;1;224,602;149,726;177,525;22;9;1;1;1;;0;157,048;166,04;166,04;172,158;169,086;164,526;157,048;151,178;149,726;154,101;151,178;160,021;175,253;181,518;187,88;207,549;200,896;191,098;184,687;181,518;179,943;224,602;192,716;178,373;170,619;164,526;191,098;186,281;183,099;199,248;204,211;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
34060000;2;01/01/2007;;1;1;253,123;164,526;198,465;16;23;1;1;1;;0;205,877;205,877;210,912;217,709;204,211;195,97;207,549;214,299;221,144;200,896;192,716;191,098;199,248;200,896;210,912;253,123;240,459;212,602;202,551;184,687;175,253;169,086;164,526;166,04;169,086;183,099;191,098;187,88;181,518;187,88;204,211;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
34060000;2;01/02/2007;;1;1;783,366;217,709;393,345;24;1;1;1;1;;0;217,709;244,048;229,834;247,66;275,503;285,076;240,459;267,949;294,793;256,794;244,048;238,673;231,59;253,123;273,606;290,889;358,412;579,466;533,217;579,466;627,607;693,662;664,955;783,366;762,968;510,803;449,004;378,968;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;;
34060000;2;01/03/2007;;1;1;328,304;183,099;233,958;1;31;1;1;1;;0;328,304;298,721;273,606;253,123;240,459;233,352;222,87;217,709;212,602;209,228;205,877;205,877;256,794;279,314;260,489;249,475;233,352;233,352;240,459;231,59;226,34;231,59;233,352;228,084;228,084;231,59;216,001;202,551;194,34;191,098;183,099;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
34060000;2;01/04/2007;;1;1;256,794;169,086;203,443;18;8;1;1;1;;0;175,253;170,619;173,702;172,158;170,619;172,158;170,619;169,086;178,373;210,912;210,912;217,709;221,144;233,352;233,352;235,12;229,834;256,794;235,12;224,602;231,59;207,549;197,606;195,97;192,716;194,34;192,716;212,602;207,549;209,228;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
34060000;2;01/05/2007;;1;1;214,299;154,101;171,185;2;27;1;1;1;;0;200,896;214,299;204,211;197,606;192,716;187,88;187,88;186,281;186,281;179,943;172,158;164,526;164,526;164,526;170,619;167,56;164,526;163,018;161,516;160,021;158,531;157,048;157,048;157,048;155,571;155,571;154,101;154,101;154,101;157,048;155,571;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
34060000;2;01/06/2007;;1;1;157,048;142,559;148,207;1;26;1;1;1;;0;157,048;154,101;154,101;152,636;152,636;152,636;152,636;151,178;151,178;151,178;149,726;148,28;148,28;148,28;148,28;148,28;146,84;146,84;146,84;145,407;145,407;145,407;145,407;145,407;145,407;142,559;142,559;142,559;142,559;142,559;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
34060000;2;01/07/2007;;1;1;141,144;132,789;136,68;1;28;1;1;1;;0;141,144;141,144;141,144;139,736;139,736;139,736;139,736;138,334;138,334;138,334;138,334;136,938;136,938;136,938;136,938;136,938;136,938;135,549;135,549;135,549;135,549;135,549;134,166;134,166;134,166;134,166;134,166;132,789;132,789;132,789;132,789;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
34060000;2;01/08/2007;;1;1;132,789;127,345;129,27;1;22;1;1;1;;0;132,789;131,418;131,418;131,418;131,418;131,418;131,418;131,418;130,054;130,054;130,054;130,054;130,054;130,054;128,696;128,696;128,696;128,696;128,696;128,696;128,696;127,345;127,345;127,345;127,345;127,345;127,345;127,345;127,345;127,345;127,345;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
34060000;2;01/09/2007;;1;1;128,696;124,661;126,45;1;25;1;1;1;;0;128,696;128,696;128,696;128,696;128,696;127,345;127,345;127,345;127,345;127,345;126;126;126;126;126;126;126;126;126;126;126;126;126;126;124,661;124,661;124,661;124,661;124,661;126;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
34060000;2;01/10/2007;;1;1;142,559;118,062;126,016;23;21;1;1;1;;0;126;124,661;124,661;123,328;123,328;123,328;123,328;123,328;123,328;123,328;123,328;123,328;122,002;122,002;122,002;122,002;122,002;120,683;120,683;120,683;118,062;130,054;142,559;139,736;136,938;135,549;134,166;130,054;128,696;127,345;126;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
34060000;2;01/11/2007;;1;1;231,59;123,328;141,491;30;21;1;1;1;;0;126;126;128,696;131,418;136,938;139,736;142,559;136,938;134,166;131,418;128,696;128,696;131,418;134,166;136,938;136,938;136,938;134,166;127,345;124,661;123,328;123,328;123,328;136,938;132,789;166,04;169,086;175,253;209,228;231,59;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
34060000;2;01/12/2007;;1;1;253,123;148,28;189,728;1;31;1;1;1;;0;253,123;226,34;221,144;224,602;207,549;202,551;197,606;204,211;199,248;197,606;207,549;212,602;205,877;195,97;175,253;164,526;166,04;169,086;178,373;181,518;181,518;197,606;184,687;178,373;183,099;178,373;170,619;160,021;157,048;151,178;148,28;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
34060000;2;01/01/2008;;1;1;287,008;145,407;192,142;31;1;1;1;1;;0;145,407;157,048;160,021;163,018;163,018;163,018;160,021;163,018;178,373;192,716;221,144;244,048;271,714;256,794;222,87;222,87;197,606;184,687;178,373;191,098;200,896;197,606;194,34;186,281;179,943;176,81;169,086;166,04;175,253;186,281;287,008;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
