,data,vel_m,month,year
6484,2007-11-20,2.5,11,2007
6485,2007-11-21,4.0,11,2007
6486,2007-11-22,2.5,11,2007
6487,2007-11-23,3.5,11,2007
6488,2007-11-24,3.0,11,2007
6489,2007-11-25,4.0,11,2007
6490,2007-11-26,3.0,11,2007
6491,2007-11-27,1.5,11,2007
6492,2007-11-28,2.5,11,2007
6493,2007-11-29,2.5,11,2007
6494,2007-11-30,2.5,11,2007
6495,2007-12-01,2.0,12,2007
6496,2007-12-02,4.0,12,2007
6497,2007-12-03,4.0,12,2007
6498,2007-12-04,2.5,12,2007
6499,2007-12-05,2.5,12,2007
6500,2007-12-06,2.5,12,2007
6501,2007-12-07,1.5,12,2007
6502,2007-12-08,5.0,12,2007
6503,2007-12-09,3.0,12,2007
6504,2007-12-10,4.0,12,2007
6505,2007-12-11,1.5,12,2007
6506,2007-12-12,2.5,12,2007
6507,2007-12-13,3.0,12,2007
6508,2007-12-14,1.0,12,2007
6509,2007-12-15,3.0,12,2007
6510,2007-12-16,2.5,12,2007
6511,2007-12-17,3.0,12,2007
6512,2007-12-18,4.0,12,2007
6513,2007-12-19,1.5,12,2007
6514,2007-12-20,2.5,12,2007
6515,2007-12-21,5.0,12,2007
6516,2007-12-22,5.0,12,2007
6517,2007-12-23,3.0,12,2007
6518,2007-12-24,3.0,12,2007
6519,2007-12-25,3.5,12,2007
6520,2007-12-26,3.0,12,2007
6521,2007-12-27,2.5,12,2007
6522,2007-12-28,4.0,12,2007
6523,2007-12-29,3.5,12,2007
6524,2007-12-30,3.0,12,2007
6525,2007-12-31,3.0,12,2007
6526,2008-01-25,5.1444,1,2008
6527,2008-01-31,2.0,1,2008
6528,2008-02-01,2.5,2,2008
6529,2008-02-02,3.0,2,2008
6530,2008-02-03,2.5,2,2008
6531,2008-02-04,1.5,2,2008
6532,2008-02-05,2.5,2,2008
6533,2008-02-06,4.0,2,2008
6534,2008-02-07,3.5,2,2008
6535,2008-02-08,4.0,2,2008
6536,2008-02-09,5.0,2,2008
6537,2008-02-10,4.0,2,2008
6538,2008-02-11,1.5,2,2008
6539,2008-02-12,3.5,2,2008
6540,2008-02-13,0.0,2,2008
6541,2008-02-14,3.5,2,2008
6542,2008-02-15,2.5,2,2008
6543,2008-02-16,1.5,2,2008
6544,2008-02-17,3.5,2,2008
6545,2008-02-18,2.5,2,2008
6546,2008-02-19,2.5,2,2008
6547,2008-02-20,4.0,2,2008
6548,2008-02-21,1.5,2,2008
6549,2008-02-22,2.5,2,2008
6550,2008-02-23,3.5,2,2008
6551,2008-02-24,1.5,2,2008
6552,2008-02-25,4.0,2,2008
6553,2008-02-26,3.0,2,2008
6554,2008-02-27,1.0,2,2008
6555,2008-02-28,1.5,2,2008
6556,2008-02-29,0.0,2,2008
6557,2008-03-01,1.5,3,2008
6558,2008-03-02,0.0,3,2008
6559,2008-03-03,2.5,3,2008
6560,2008-03-04,2.5,3,2008
6561,2008-03-05,2.5,3,2008
6562,2008-03-06,1.0,3,2008
6563,2008-03-07,2.5,3,2008
6564,2008-03-08,2.5,3,2008
6565,2008-03-09,2.5,3,2008
6566,2008-03-10,4.0,3,2008
6567,2008-03-11,2.5,3,2008
6568,2008-03-12,2.5,3,2008
6569,2008-03-13,1.0,3,2008
6570,2008-03-14,1.0,3,2008
6571,2008-03-15,1.5,3,2008
6572,2008-03-16,1.5,3,2008
6573,2008-03-17,1.5,3,2008
6574,2008-03-18,2.5,3,2008
6575,2008-03-19,1.5,3,2008
6576,2008-03-20,0.0,3,2008
6577,2008-03-21,1.5,3,2008
6578,2008-03-22,1.5,3,2008
6579,2008-03-23,3.0,3,2008
6580,2008-03-24,1.0,3,2008
6581,2008-03-25,0.0,3,2008
6582,2008-03-26,1.5,3,2008
6583,2008-03-27,0.0,3,2008
6584,2008-03-28,1.5,3,2008
6585,2008-03-29,2.5,3,2008
6586,2008-03-30,2.5,3,2008
6587,2008-03-31,0.0,3,2008
6588,2008-04-01,0.0,4,2008
6589,2008-04-02,1.5,4,2008
6590,2008-04-03,0.0,4,2008
6591,2008-04-04,1.5,4,2008
6592,2008-04-05,3.0,4,2008
6593,2008-04-06,3.0,4,2008
6594,2008-04-07,1.0,4,2008
6595,2008-04-08,1.0,4,2008
6596,2008-04-09,1.5,4,2008
6597,2008-04-10,1.5,4,2008
6598,2008-04-11,1.5,4,2008
6599,2008-04-12,0.0,4,2008
6600,2008-04-13,1.5,4,2008
6601,2008-04-14,0.0,4,2008
6602,2008-04-15,1.5,4,2008
6603,2008-04-16,1.5,4,2008
6604,2008-04-17,1.5,4,2008
6605,2008-04-18,0.0,4,2008
6606,2008-04-19,3.0,4,2008
6607,2008-04-20,1.5,4,2008
6608,2008-04-21,0.0,4,2008
6609,2008-04-22,0.0,4,2008
6610,2008-04-23,1.5,4,2008
6611,2008-04-24,1.5,4,2008
6612,2008-04-25,2.5,4,2008
6613,2008-04-26,1.0,4,2008
6614,2008-04-27,0.0,4,2008
6615,2008-04-28,1.5,4,2008
6616,2008-04-29,1.5,4,2008
6617,2008-04-30,1.5,4,2008
6618,2008-05-01,0.0,5,2008
6619,2008-05-02,1.5,5,2008
6620,2008-05-03,3.0,5,2008
6621,2008-05-04,3.5,5,2008
6622,2008-05-05,2.5,5,2008
6623,2008-05-06,1.5,5,2008
6624,2008-05-07,1.5,5,2008
6625,2008-05-08,1.5,5,2008
6626,2008-05-09,1.0,5,2008
6627,2008-05-10,0.0,5,2008
6628,2008-05-11,1.0,5,2008
6629,2008-05-12,2.5,5,2008
6630,2008-05-13,1.5,5,2008
6631,2008-05-14,0.0,5,2008
6632,2008-05-15,0.0,5,2008
6633,2008-05-16,1.0,5,2008
6634,2008-05-17,1.5,5,2008
6635,2008-05-18,1.5,5,2008
6636,2008-05-19,0.0,5,2008
6637,2008-05-20,0.0,5,2008
6638,2008-05-21,1.5,5,2008
6639,2008-05-22,1.0,5,2008
6640,2008-05-23,1.5,5,2008
6641,2008-05-24,2.5,5,2008
6642,2008-05-25,0.0,5,2008
6643,2008-05-26,0.0,5,2008
6644,2008-05-27,1.0,5,2008
6645,2008-05-28,1.5,5,2008
6646,2008-05-29,1.5,5,2008
6647,2008-05-30,1.5,5,2008
6648,2008-05-31,1.75,5,2008
6649,2008-06-01,1.5,6,2008
6650,2008-06-02,2.5,6,2008
6651,2008-06-03,0.0,6,2008
6652,2008-06-04,1.5,6,2008
6653,2008-06-05,1.5,6,2008
6654,2008-06-06,0.0,6,2008
6655,2008-06-07,1.0,6,2008
6656,2008-06-08,2.5,6,2008
6657,2008-06-09,1.5,6,2008
6658,2008-06-10,1.5,6,2008
6659,2008-06-11,0.0,6,2008
6660,2008-06-12,1.0,6,2008
6661,2008-06-13,1.5,6,2008
6662,2008-06-14,0.0,6,2008
6663,2008-06-15,1.5,6,2008
6664,2008-06-16,1.5,6,2008
6665,2008-06-17,1.0,6,2008
6666,2008-06-18,0.0,6,2008
6667,2008-06-19,1.5,6,2008
6668,2008-06-20,0.0,6,2008
6669,2008-06-21,1.5,6,2008
6670,2008-06-22,1.0,6,2008
6671,2008-06-23,0.0,6,2008
6672,2008-06-24,1.0,6,2008
6673,2008-06-25,0.0,6,2008
6674,2008-06-26,0.0,6,2008
6675,2008-06-27,0.0,6,2008
6676,2008-06-28,0.0,6,2008
6677,2008-06-29,0.5,6,2008
6678,2008-06-30,0.0,6,2008
6679,2008-07-01,2.5,7,2008
6680,2008-07-02,1.0,7,2008
6681,2008-07-03,1.5,7,2008
6682,2008-07-04,0.0,7,2008
6683,2008-07-05,0.0,7,2008
6684,2008-07-06,1.0,7,2008
6685,2008-07-07,1.0,7,2008
6686,2008-07-08,0.0,7,2008
6687,2008-07-09,1.5,7,2008
6688,2008-07-10,1.5,7,2008
6689,2008-07-11,1.5,7,2008
6690,2008-07-12,1.5,7,2008
6691,2008-07-13,0.0,7,2008
6692,2008-07-14,1.5,7,2008
6693,2008-07-15,1.5,7,2008
6694,2008-07-16,1.0,7,2008
6695,2008-07-17,1.5,7,2008
6696,2008-07-18,0.0,7,2008
6697,2008-07-19,1.5,7,2008
6698,2008-07-20,0.0,7,2008
6699,2008-07-21,1.5,7,2008
6700,2008-07-22,1.0,7,2008
6701,2008-07-23,0.0,7,2008
6702,2008-07-24,0.0,7,2008
6703,2008-07-25,3.0,7,2008
6704,2008-07-26,2.5,7,2008
6705,2008-07-27,1.5,7,2008
6706,2008-07-28,0.0,7,2008
6707,2008-07-29,1.0,7,2008
6708,2008-07-30,2.5,7,2008
6709,2008-07-31,0.0,7,2008
6710,2008-08-01,1.5,8,2008
6711,2008-08-02,2.5,8,2008
6712,2008-08-03,1.5,8,2008
6713,2008-08-04,1.5,8,2008
6714,2008-08-05,2.5,8,2008
6715,2008-08-06,1.0,8,2008
6716,2008-08-07,1.0,8,2008
6717,2008-08-08,0.0,8,2008
6718,2008-08-09,0.0,8,2008
6719,2008-08-10,0.0,8,2008
6720,2008-08-11,1.0,8,2008
6721,2008-08-12,1.5,8,2008
6722,2008-08-13,1.5,8,2008
6723,2008-08-14,1.5,8,2008
6724,2008-08-15,1.0,8,2008
6725,2008-08-16,0.0,8,2008
6726,2008-08-17,1.0,8,2008
6727,2008-08-18,1.0,8,2008
6728,2008-08-19,1.5,8,2008
6729,2008-08-20,1.5,8,2008
6730,2008-08-21,2.5,8,2008
6731,2008-08-22,0.0,8,2008
6732,2008-08-23,0.0,8,2008
6733,2008-08-24,1.5,8,2008
6734,2008-08-25,2.5,8,2008
6735,2008-08-26,1.5,8,2008
6736,2008-08-27,1.5,8,2008
6737,2008-08-28,2.5,8,2008
6738,2008-08-29,1.5,8,2008
6739,2008-08-30,1.5,8,2008
6740,2008-08-31,1.0,8,2008
6741,2008-09-01,1.5,9,2008
6742,2008-09-02,3.0,9,2008
6743,2008-09-03,1.5,9,2008
6744,2008-09-04,2.5,9,2008
6745,2008-09-05,0.0,9,2008
6746,2008-09-06,2.5,9,2008
6747,2008-09-07,4.0,9,2008
6748,2008-09-08,2.5,9,2008
6749,2008-09-09,2.5,9,2008
6750,2008-09-10,2.5,9,2008
6751,2008-09-11,3.0,9,2008
6752,2008-09-12,0.0,9,2008
6753,2008-09-13,3.0,9,2008
6754,2008-09-14,1.5,9,2008
6755,2008-09-15,2.5,9,2008
6756,2008-09-16,0.0,9,2008
6757,2008-09-17,4.0,9,2008
6758,2008-09-18,1.0,9,2008
6759,2008-09-19,1.5,9,2008
6760,2008-09-20,4.0,9,2008
6761,2008-09-21,1.0,9,2008
6762,2008-09-22,2.5,9,2008
6763,2008-09-23,4.0,9,2008
6764,2008-09-24,2.5,9,2008
6765,2008-09-25,3.0,9,2008
6766,2008-09-26,0.0,9,2008
6767,2008-09-27,1.0,9,2008
6768,2008-09-28,0.0,9,2008
6769,2008-09-29,1.5,9,2008
6770,2008-09-30,2.0,9,2008
6771,2008-10-01,3.5,10,2008
6772,2008-10-02,1.5,10,2008
6773,2008-10-03,3.0,10,2008
6774,2008-10-04,0.0,10,2008
6775,2008-10-05,0.0,10,2008
6776,2008-10-06,1.0,10,2008
6777,2008-10-07,2.5,10,2008
6778,2008-10-08,0.0,10,2008
6779,2008-10-09,1.0,10,2008
6780,2008-10-10,3.0,10,2008
6781,2008-10-11,2.5,10,2008
6782,2008-10-12,2.0,10,2008
6783,2008-10-13,2.5,10,2008
6784,2008-10-14,1.5,10,2008
6785,2008-10-15,1.5,10,2008
6786,2008-10-16,1.0,10,2008
6787,2008-10-17,1.0,10,2008
6788,2008-10-18,1.0,10,2008
6789,2008-10-19,1.5,10,2008
6790,2008-10-20,0.0,10,2008
6791,2008-10-21,1.5,10,2008
6792,2008-10-22,0.0,10,2008
6793,2008-10-23,2.0,10,2008
6794,2008-10-24,2.5,10,2008
6795,2008-10-25,2.0,10,2008
6796,2008-10-26,1.0,10,2008
6797,2008-10-27,0.0,10,2008
6798,2008-10-28,0.0,10,2008
6799,2008-10-29,0.0,10,2008
6800,2008-10-30,0.0,10,2008
6801,2008-10-31,2.0,10,2008
6802,2008-11-01,1.0,11,2008
6803,2008-11-02,1.0,11,2008
6804,2008-11-03,0.0,11,2008
6805,2008-11-04,2.5,11,2008
6806,2008-11-05,0.0,11,2008
6807,2008-11-06,1.0,11,2008
6808,2008-11-07,4.0,11,2008
6809,2008-11-08,4.0,11,2008
6810,2008-11-09,3.0,11,2008
6811,2008-11-10,1.5,11,2008
6812,2008-11-11,4.0,11,2008
6813,2008-11-12,2.5,11,2008
6814,2008-11-13,1.5,11,2008
6815,2008-11-14,1.0,11,2008
6816,2008-11-15,4.0,11,2008
6817,2008-11-16,2.5,11,2008
6818,2008-11-17,2.5,11,2008
6819,2008-11-18,1.0,11,2008
6820,2008-11-19,1.0,11,2008
6821,2008-11-20,0.0,11,2008
6822,2008-11-21,0.0,11,2008
6823,2008-11-22,1.0,11,2008
6824,2008-11-23,1.0,11,2008
6825,2008-11-24,1.5,11,2008
6826,2008-11-25,2.5,11,2008
6827,2008-11-26,0.0,11,2008
6828,2008-11-27,0.0,11,2008
6829,2008-11-28,1.0,11,2008
6830,2008-11-29,2.0,11,2008
6831,2008-11-30,1.02888,11,2008
6832,2008-12-01,1.0,12,2008
6833,2008-12-02,0.0,12,2008
6834,2008-12-03,0.0,12,2008
6835,2008-12-04,1.0,12,2008
6836,2008-12-05,1.0,12,2008
6837,2008-12-06,2.0,12,2008
6838,2008-12-07,1.5,12,2008
6839,2008-12-08,4.0,12,2008
6840,2008-12-09,1.0,12,2008
6841,2008-12-10,1.0,12,2008
6842,2008-12-11,0.0,12,2008
6843,2008-12-12,1.0,12,2008
6844,2008-12-13,1.0,12,2008
6845,2008-12-14,1.5,12,2008
6846,2008-12-15,1.0,12,2008
6847,2008-12-16,1.5,12,2008
6848,2008-12-17,1.5,12,2008
6849,2008-12-18,2.0,12,2008
6850,2008-12-19,1.0,12,2008
6851,2008-12-20,2.5,12,2008
6852,2008-12-21,1.0,12,2008
6853,2008-12-22,1.5,12,2008
6854,2008-12-23,2.5,12,2008
6855,2008-12-24,1.5,12,2008
6856,2008-12-25,2.0,12,2008
6857,2008-12-26,1.5,12,2008
6858,2008-12-27,1.5,12,2008
6859,2008-12-28,4.0,12,2008
6860,2008-12-29,0.0,12,2008
6861,2008-12-30,2.5,12,2008
6862,2008-12-31,1.0,12,2008
6863,2009-01-19,5.1444,1,2009
6864,2009-01-31,5.0,1,2009
6865,2009-02-01,1.0,2,2009
6866,2009-02-02,3.5,2,2009
6867,2009-02-03,1.0,2,2009
6868,2009-02-04,2.5,2,2009
6869,2009-02-05,2.5,2,2009
6870,2009-02-06,1.5,2,2009
6871,2009-02-07,2.5,2,2009
6872,2009-02-08,1.0,2,2009
6873,2009-02-09,0.0,2,2009
6874,2009-02-10,2.5,2,2009
6875,2009-02-11,1.5,2,2009
6876,2009-02-12,1.5,2,2009
6877,2009-02-13,1.5,2,2009
6878,2009-02-14,1.5,2,2009
6879,2009-02-15,1.5,2,2009
6880,2009-02-16,2.5,2,2009
6881,2009-02-17,1.5,2,2009
6882,2009-02-18,2.5,2,2009
6883,2009-02-19,2.5,2,2009
6884,2009-02-20,1.5,2,2009
6885,2009-02-21,2.0,2,2009
6886,2009-02-22,0.0,2,2009
6887,2009-02-23,0.0,2,2009
6888,2009-02-24,1.0,2,2009
6889,2009-02-25,1.5,2,2009
6890,2009-02-26,1.0,2,2009
6891,2009-02-27,1.5,2,2009
6892,2009-02-28,1.0,2,2009
6893,2009-03-01,4.0,3,2009
6894,2009-03-02,4.0,3,2009
6895,2009-03-03,1.5,3,2009
6896,2009-03-04,0.0,3,2009
6897,2009-03-05,1.5,3,2009
6898,2009-03-06,1.5,3,2009
6899,2009-03-07,1.0,3,2009
6900,2009-03-08,1.0,3,2009
6901,2009-03-09,2.5,3,2009
6902,2009-03-10,1.5,3,2009
6903,2009-03-11,0.0,3,2009
6904,2009-03-12,1.5,3,2009
6905,2009-03-13,2.5,3,2009
6906,2009-03-14,0.0,3,2009
6907,2009-03-15,1.5,3,2009
6908,2009-03-16,0.0,3,2009
6909,2009-03-17,1.5,3,2009
6910,2009-03-18,2.5,3,2009
6911,2009-03-19,0.0,3,2009
6912,2009-03-20,2.5,3,2009
6913,2009-03-21,0.0,3,2009
6914,2009-03-22,1.0,3,2009
6915,2009-03-23,1.5,3,2009
6916,2009-03-24,1.5,3,2009
6917,2009-03-25,3.5,3,2009
6918,2009-03-26,2.5,3,2009
6919,2009-03-27,2.5,3,2009
6920,2009-03-28,3.0,3,2009
6921,2009-03-29,1.0,3,2009
6922,2009-03-30,3.5,3,2009
6923,2009-03-31,0.0,3,2009
6924,2009-04-01,1.0,4,2009
6925,2009-04-02,1.5,4,2009
6926,2009-04-03,2.5,4,2009
6927,2009-04-04,1.0,4,2009
6928,2009-04-05,0.0,4,2009
6929,2009-04-06,2.5,4,2009
6930,2009-04-07,1.5,4,2009
6931,2009-04-08,1.5,4,2009
6932,2009-04-09,0.0,4,2009
6933,2009-04-10,2.5,4,2009
6934,2009-04-11,1.5,4,2009
6935,2009-04-12,0.0,4,2009
6936,2009-04-13,1.5,4,2009
6937,2009-04-14,0.0,4,2009
6938,2009-04-15,1.5,4,2009
6939,2009-04-16,0.0,4,2009
6940,2009-04-17,1.5,4,2009
6941,2009-04-18,1.5,4,2009
6942,2009-04-19,1.5,4,2009
6943,2009-04-20,1.5,4,2009
6944,2009-04-21,0.0,4,2009
6945,2009-04-22,1.5,4,2009
6946,2009-04-23,0.0,4,2009
6947,2009-04-24,1.5,4,2009
6948,2009-04-25,1.5,4,2009
6949,2009-04-26,1.5,4,2009
6950,2009-04-27,1.5,4,2009
6951,2009-04-28,1.5,4,2009
6952,2009-04-29,1.5,4,2009
6953,2009-04-30,0.0,4,2009
6954,2009-05-01,0.0,5,2009
6955,2009-05-02,0.0,5,2009
6956,2009-05-03,0.0,5,2009
6957,2009-05-04,0.0,5,2009
6958,2009-05-05,0.0,5,2009
6959,2009-05-06,0.0,5,2009
6960,2009-05-07,0.0,5,2009
6961,2009-05-08,3.0,5,2009
6962,2009-05-09,1.5,5,2009
6963,2009-05-10,1.5,5,2009
6964,2009-05-11,1.5,5,2009
6965,2009-05-12,0.0,5,2009
6966,2009-05-13,1.5,5,2009
6967,2009-05-14,0.0,5,2009
6968,2009-05-15,0.0,5,2009
6969,2009-05-16,0.0,5,2009
6970,2009-05-17,0.0,5,2009
6971,2009-05-18,1.0,5,2009
6972,2009-05-19,0.0,5,2009
6973,2009-05-20,0.0,5,2009
6974,2009-05-21,0.0,5,2009
6975,2009-05-22,1.5,5,2009
6976,2009-05-23,0.0,5,2009
6977,2009-05-24,1.5,5,2009
6978,2009-05-25,2.5,5,2009
6979,2009-05-26,1.0,5,2009
6980,2009-05-27,1.5,5,2009
6981,2009-05-28,0.0,5,2009
6982,2009-05-29,1.5,5,2009
6983,2009-05-30,0.0,5,2009
6984,2009-05-31,0.0,5,2009
6985,2009-06-01,1.5,6,2009
6986,2009-06-02,1.0,6,2009
6987,2009-06-03,0.0,6,2009
6988,2009-06-04,1.5,6,2009
6989,2009-06-05,1.0,6,2009
6990,2009-06-06,3.0,6,2009
6991,2009-06-07,1.0,6,2009
6992,2009-06-08,2.5,6,2009
6993,2009-06-09,1.0,6,2009
6994,2009-06-10,1.5,6,2009
6995,2009-06-11,1.5,6,2009
6996,2009-06-12,0.0,6,2009
6997,2009-06-13,0.0,6,2009
6998,2009-06-14,0.0,6,2009
6999,2009-06-15,1.0,6,2009
7000,2009-06-16,1.5,6,2009
7001,2009-06-17,0.0,6,2009
7002,2009-06-18,1.0,6,2009
7003,2009-06-19,3.0,6,2009
7004,2009-06-20,2.5,6,2009
7005,2009-06-21,3.0,6,2009
7006,2009-06-22,1.0,6,2009
7007,2009-06-23,0.0,6,2009
7008,2009-06-24,3.0,6,2009
7009,2009-06-25,1.5,6,2009
7010,2009-06-26,0.0,6,2009
7011,2009-06-27,1.0,6,2009
7012,2009-06-28,0.0,6,2009
7013,2009-06-29,1.0,6,2009
7014,2009-06-30,0.0,6,2009
7015,2009-07-01,1.5,7,2009
7016,2009-07-02,0.0,7,2009
7017,2009-07-03,1.5,7,2009
7018,2009-07-04,2.5,7,2009
7019,2009-07-05,0.0,7,2009
7020,2009-07-06,1.0,7,2009
7021,2009-07-07,0.0,7,2009
7022,2009-07-08,1.0,7,2009
7023,2009-07-09,0.0,7,2009
7024,2009-07-10,1.0,7,2009
7025,2009-07-11,0.0,7,2009
7026,2009-07-12,0.0,7,2009
7027,2009-07-13,1.5,7,2009
7028,2009-07-14,1.5,7,2009
7029,2009-07-15,1.0,7,2009
7030,2009-07-16,1.0,7,2009
7031,2009-07-17,0.0,7,2009
7032,2009-07-18,0.0,7,2009
7033,2009-07-19,0.0,7,2009
7034,2009-07-20,0.0,7,2009
7035,2009-07-21,1.5,7,2009
7036,2009-07-22,1.5,7,2009
7037,2009-07-23,1.5,7,2009
7038,2009-07-24,1.5,7,2009
7039,2009-07-25,1.5,7,2009
7040,2009-07-26,3.0,7,2009
7041,2009-07-27,1.0,7,2009
7042,2009-07-28,0.0,7,2009
7043,2009-07-29,0.0,7,2009
7044,2009-07-30,0.0,7,2009
7045,2009-07-31,0.0,7,2009
7046,2009-08-01,0.0,8,2009
7047,2009-08-02,0.0,8,2009
7048,2009-08-03,1.5,8,2009
7049,2009-08-04,1.5,8,2009
7050,2009-08-05,1.5,8,2009
7051,2009-08-06,1.5,8,2009
7052,2009-08-07,1.0,8,2009
7053,2009-08-08,2.5,8,2009
7054,2009-08-09,1.5,8,2009
7055,2009-08-10,2.5,8,2009
7056,2009-08-11,1.5,8,2009
7057,2009-08-12,0.0,8,2009
7058,2009-08-13,1.5,8,2009
7059,2009-08-14,0.0,8,2009
7060,2009-08-15,1.5,8,2009
7061,2009-08-16,0.0,8,2009
7062,2009-08-17,1.5,8,2009
7063,2009-08-18,1.0,8,2009
7064,2009-08-19,2.5,8,2009
7065,2009-08-20,1.0,8,2009
7066,2009-08-21,1.5,8,2009
7067,2009-08-22,0.0,8,2009
7068,2009-08-23,3.0,8,2009
7069,2009-08-24,0.0,8,2009
7070,2009-08-25,0.0,8,2009
7071,2009-08-26,0.0,8,2009
7072,2009-08-27,1.0,8,2009
7073,2009-08-28,0.0,8,2009
7074,2009-08-29,0.0,8,2009
7075,2009-08-30,1.0,8,2009
7076,2009-08-31,1.5,8,2009
7077,2009-09-01,0.0,9,2009
7078,2009-09-02,0.0,9,2009
7079,2009-09-03,0.0,9,2009
7080,2009-09-04,0.0,9,2009
7081,2009-09-05,1.0,9,2009
7082,2009-09-06,1.0,9,2009
7083,2009-09-07,0.0,9,2009
7084,2009-09-08,1.5,9,2009
7085,2009-09-09,3.5,9,2009
7086,2009-09-10,1.5,9,2009
7087,2009-09-11,3.0,9,2009
7088,2009-09-12,1.0,9,2009
7089,2009-09-13,1.5,9,2009
7090,2009-09-14,0.0,9,2009
7091,2009-09-15,0.0,9,2009
7092,2009-09-16,0.0,9,2009
7093,2009-09-17,0.0,9,2009
7094,2009-09-18,1.0,9,2009
7095,2009-09-19,1.0,9,2009
7096,2009-09-20,0.0,9,2009
7097,2009-09-21,0.0,9,2009
7098,2009-09-22,4.0,9,2009
7099,2009-09-23,1.0,9,2009
7100,2009-09-24,2.5,9,2009
7101,2009-09-25,1.5,9,2009
7102,2009-09-26,1.5,9,2009
7103,2009-09-27,2.5,9,2009
7104,2009-09-28,3.0,9,2009
7105,2009-09-29,0.0,9,2009
7106,2009-09-30,0.0,9,2009
7107,2009-10-01,1.0,10,2009
7108,2009-10-02,0.0,10,2009
7109,2009-10-03,0.0,10,2009
7110,2009-10-04,0.0,10,2009
7111,2009-10-05,0.0,10,2009
7112,2009-10-06,2.5,10,2009
7113,2009-10-07,1.5,10,2009
7114,2009-10-08,2.5,10,2009
7115,2009-10-09,3.5,10,2009
7116,2009-10-10,1.5,10,2009
7117,2009-10-11,1.5,10,2009
7118,2009-10-12,1.0,10,2009
7119,2009-10-13,0.0,10,2009
7120,2009-10-14,1.0,10,2009
7121,2009-10-15,1.0,10,2009
7122,2009-10-16,1.0,10,2009
7123,2009-10-17,1.5,10,2009
7124,2009-10-18,2.5,10,2009
7125,2009-10-19,1.0,10,2009
7126,2009-10-20,3.5,10,2009
7127,2009-10-21,4.0,10,2009
7128,2009-10-22,2.5,10,2009
7129,2009-10-23,2.5,10,2009
7130,2009-10-24,3.0,10,2009
7131,2009-10-25,0.0,10,2009
7132,2009-10-26,1.0,10,2009
7133,2009-10-27,0.0,10,2009
7134,2009-10-28,2.5,10,2009
7135,2009-10-29,0.0,10,2009
7136,2009-10-30,2.0,10,2009
7137,2009-10-31,1.0,10,2009
7138,2009-11-01,1.5,11,2009
7139,2009-11-02,1.0,11,2009
7140,2009-11-03,3.5,11,2009
7141,2009-11-04,3.8,11,2009
7142,2009-11-05,1.5,11,2009
7143,2009-11-06,4.0,11,2009
7144,2009-11-07,4.0,11,2009
7145,2009-11-08,4.0,11,2009
7146,2009-11-09,4.0,11,2009
7147,2009-11-10,1.0,11,2009
7148,2009-11-11,0.0,11,2009
7149,2009-11-12,1.0,11,2009
7150,2009-11-13,0.0,11,2009
7151,2009-11-14,0.0,11,2009
7152,2009-11-15,1.0,11,2009
7153,2009-11-16,1.0,11,2009
7154,2009-11-17,2.5,11,2009
7155,2009-11-18,3.5,11,2009
7156,2009-11-19,3.5,11,2009
7157,2009-11-20,4.0,11,2009
7158,2009-11-21,4.0,11,2009
7159,2009-11-22,1.5,11,2009
7160,2009-11-23,3.5,11,2009
7161,2009-11-24,1.0,11,2009
7162,2009-11-25,2.0,11,2009
7163,2009-11-26,0.0,11,2009
7164,2009-11-27,0.0,11,2009
7165,2009-11-28,3.0,11,2009
7166,2009-11-29,1.5,11,2009
7167,2009-11-30,0.0,11,2009
7168,2009-12-01,4.0,12,2009
7169,2009-12-02,4.0,12,2009
7170,2009-12-03,1.5,12,2009
7171,2009-12-04,4.0,12,2009
7172,2009-12-05,3.5,12,2009
7173,2009-12-06,3.0,12,2009
7174,2010-01-15,4.11552,1,2010
7175,2010-02-01,1.5,2,2010
7176,2010-02-02,0.0,2,2010
7177,2010-02-03,2.5,2,2010
7178,2010-02-04,1.0,2,2010
7179,2010-02-05,3.0,2,2010
7180,2010-02-06,1.5,2,2010
7181,2010-02-07,2.5,2,2010
7182,2010-02-08,1.5,2,2010
7183,2010-02-09,2.0,2,2010
7184,2010-02-10,1.0,2,2010
7185,2010-02-11,0.0,2,2010
7186,2010-02-12,0.0,2,2010
7187,2010-02-13,2.5,2,2010
7188,2010-02-14,1.0,2,2010
7189,2010-02-15,2.0,2,2010
7190,2010-02-16,2.5,2,2010
7191,2010-02-17,0.0,2,2010
7192,2010-02-18,2.05,2,2010
7193,2010-02-19,2.0,2,2010
7194,2010-02-20,2.5,2,2010
7195,2010-02-21,2.5,2,2010
7196,2010-02-22,1.0,2,2010
7197,2010-02-23,2.0,2,2010
7198,2010-02-24,1.0,2,2010
7199,2010-02-25,2.0,2,2010
7200,2010-02-26,1.0,2,2010
7201,2010-02-27,1.0,2,2010
7202,2010-02-28,1.0,2,2010
7203,2010-03-01,1.0,3,2010
7204,2010-03-02,2.0,3,2010
7205,2010-03-03,1.0,3,2010
7206,2010-03-04,1.0,3,2010
7207,2010-03-05,0.0,3,2010
7208,2010-03-06,0.0,3,2010
7209,2010-03-07,1.5,3,2010
7210,2010-03-08,1.5,3,2010
7211,2010-03-09,1.5,3,2010
7212,2010-03-10,3.0,3,2010
7213,2010-03-11,3.0,3,2010
7214,2010-03-12,2.5,3,2010
7215,2010-03-13,1.5,3,2010
7216,2010-03-14,1.5,3,2010
7217,2010-03-15,3.5,3,2010
7218,2010-03-16,2.5,3,2010
7219,2010-03-17,3.0,3,2010
